timestamp_ms, ax_mps2, ay_mps2, az_mps2, gx_rads, gy_rads, gz_rads, temp_c
17831,0.057,-0.507,10.141,-0.012,0.005,-0.027,26.305
17841,0.067,-0.507,10.079,-0.012,0.006,-0.026,26.305
17851,0.072,-0.512,10.102,-0.012,0.004,-0.027,26.305
17861,0.057,-0.522,10.083,-0.012,0.007,-0.026,26.262
17871,0.086,-0.512,10.064,-0.013,0.005,-0.027,26.262
17881,0.077,-0.531,10.079,-0.011,0.009,-0.026,26.254
17891,0.067,-0.541,10.117,-0.012,0.005,-0.027,26.254
17901,0.053,-0.536,10.093,-0.013,0.006,-0.027,26.285
17911,0.077,-0.550,10.074,-0.012,0.005,-0.027,26.285
17921,0.077,-0.526,10.074,-0.012,0.007,-0.027,26.270
17931,0.081,-0.541,10.074,-0.011,0.006,-0.026,26.270
17941,0.062,-0.531,10.088,-0.013,0.006,-0.026,26.332
17951,0.077,-0.541,10.098,-0.012,0.005,-0.028,26.332
17961,0.072,-0.531,10.079,-0.013,0.006,-0.027,26.332
17971,0.077,-0.517,10.079,-0.013,0.005,-0.026,26.332
17981,0.048,-0.522,10.074,-0.012,0.006,-0.027,26.258
17991,0.077,-0.522,10.088,-0.012,0.006,-0.027,26.258
18001,0.067,-0.517,10.112,-0.012,0.005,-0.027,26.332
18011,0.077,-0.512,10.083,-0.012,0.005,-0.026,26.332
18021,0.062,-0.517,10.079,-0.012,0.006,-0.026,26.305
18031,0.067,-0.541,10.074,-0.012,0.006,-0.027,26.305
18041,0.062,-0.517,10.112,-0.012,0.007,-0.027,26.301
18051,0.077,-0.546,10.079,-0.013,0.007,-0.027,26.301
18061,0.077,-0.550,10.079,-0.013,0.006,-0.027,26.332
18071,0.072,-0.536,10.059,-0.013,0.006,-0.027,26.332
18081,0.072,-0.550,10.074,-0.012,0.005,-0.027,26.332
18091,0.043,-0.536,10.122,-0.013,0.006,-0.027,26.332
18101,0.062,-0.541,10.064,-0.012,0.006,-0.026,26.309
18121,0.072,-0.526,10.074,-0.013,0.006,-0.027,26.262
18131,0.062,-0.536,10.098,-0.012,0.007,-0.026,26.258
18141,0.077,-0.536,10.074,-0.013,0.005,-0.026,26.258
18151,0.096,-0.522,10.088,-0.016,0.005,-0.027,26.273
18161,0.091,-0.517,10.093,-0.015,0.006,-0.026,26.273
18171,0.091,-0.522,10.059,-0.015,0.006,-0.027,26.285
18181,0.077,-0.531,10.088,-0.012,0.007,-0.027,26.285
18191,0.067,-0.531,10.064,-0.015,0.006,-0.027,26.281
18201,0.096,-0.531,10.083,-0.015,0.004,-0.027,26.281
18211,0.067,-0.531,10.122,-0.016,0.005,-0.028,26.324
18221,0.057,-0.541,10.122,-0.015,0.005,-0.028,26.324
18231,0.067,-0.541,10.088,-0.015,0.006,-0.028,26.285
18241,0.048,-0.546,10.064,-0.013,0.006,-0.026,26.285
18251,0.053,-0.541,10.102,-0.015,0.005,-0.027,26.309
18261,0.053,-0.526,10.102,-0.015,0.006,-0.027,26.309
18271,0.057,-0.536,10.069,-0.015,0.005,-0.027,26.320
18281,0.067,-0.536,10.083,-0.013,0.007,-0.027,26.320
18291,0.072,-0.541,10.079,-0.013,0.006,-0.027,26.348
18301,0.067,-0.541,10.069,-0.015,0.007,-0.027,26.348
18311,0.077,-0.546,10.079,-0.013,0.006,-0.027,26.262
18321,0.077,-0.531,10.102,-0.013,0.006,-0.027,26.262
18331,0.100,-0.522,10.102,-0.013,0.005,-0.027,26.320
18341,0.100,-0.526,10.112,-0.016,0.006,-0.027,26.320
18351,0.072,-0.555,10.093,-0.015,0.007,-0.027,26.320
18361,0.057,-0.531,10.079,-0.013,0.009,-0.027,26.320
18371,0.048,-0.536,10.083,-0.013,0.007,-0.027,26.285
18381,0.067,-0.541,10.107,-0.015,0.007,-0.027,26.285
18391,0.062,-0.531,10.093,-0.015,0.005,-0.027,26.371
18401,0.067,-0.531,10.107,-0.013,0.007,-0.027,26.371
18411,0.086,-0.531,10.059,-0.015,0.006,-0.027,26.336
18421,0.100,-0.536,10.107,-0.012,0.007,-0.027,26.336
18431,0.086,-0.550,10.126,-0.011,0.007,-0.026,26.328
18441,0.086,-0.541,10.069,-0.012,0.009,-0.027,26.328
18451,0.072,-0.541,10.122,-0.015,0.006,-0.027,26.305
18461,0.072,-0.522,10.088,-0.016,0.007,-0.027,26.305
18471,0.053,-0.546,10.083,-0.015,0.009,-0.027,26.313
18481,0.048,-0.541,10.055,-0.016,0.010,-0.026,26.313
18491,0.038,-0.536,10.102,-0.016,0.006,-0.027,26.301
18501,0.053,-0.522,10.083,-0.017,0.007,-0.027,26.301
18511,0.062,-0.531,10.074,-0.018,0.006,-0.026,26.313
18521,0.100,-0.536,10.098,-0.016,0.006,-0.027,26.313
18531,0.096,-0.526,10.098,-0.016,0.007,-0.026,26.270
18541,0.096,-0.550,10.093,-0.017,0.007,-0.027,26.270
18551,0.081,-0.555,10.088,-0.017,0.009,-0.027,26.301
18561,0.091,-0.531,10.093,-0.020,0.007,-0.026,26.301
18571,0.067,-0.546,10.098,-0.016,0.007,-0.027,26.293
18581,0.062,-0.550,10.055,-0.017,0.006,-0.027,26.293
18591,0.038,-0.555,10.083,-0.016,0.009,-0.027,26.305
18601,0.043,-0.546,10.055,-0.015,0.009,-0.026,26.305
18611,0.048,-0.565,10.117,-0.010,0.007,-0.027,26.301
18621,0.048,-0.555,10.069,-0.012,0.007,-0.027,26.301
18631,0.062,-0.546,10.088,-0.012,0.005,-0.028,26.301
18641,0.053,-0.546,10.064,-0.012,0.009,-0.027,26.301
18651,0.067,-0.546,10.131,-0.012,0.006,-0.027,26.316
18661,0.096,-0.526,10.035,-0.015,0.006,-0.027,26.316
18671,0.072,-0.526,10.088,-0.012,0.006,-0.027,26.320
18681,0.077,-0.536,10.117,-0.013,0.006,-0.027,26.320
18691,0.120,-0.536,10.079,-0.015,0.005,-0.026,26.316
18701,0.091,-0.522,10.088,-0.011,0.006,-0.026,26.316
18711,0.048,-0.526,10.074,-0.011,0.006,-0.026,26.332
18721,0.019,-0.546,10.102,-0.013,0.005,-0.026,26.332
18731,0.010,-0.526,10.102,-0.012,0.004,-0.026,26.332
18741,0.024,-0.536,10.102,-0.010,0.005,-0.026,26.332
18751,0.029,-0.541,10.093,-0.011,0.006,-0.026,26.309
18761,0.029,-0.541,10.102,-0.010,0.006,-0.027,26.309
18771,0.057,-0.550,10.093,-0.011,0.005,-0.026,26.309
18781,0.067,-0.555,10.102,-0.010,0.005,-0.027,26.309
18791,0.086,-0.565,10.055,-0.011,0.006,-0.027,26.336
18801,0.115,-0.541,10.083,-0.011,0.005,-0.027,26.336
18811,0.124,-0.546,10.122,-0.011,0.006,-0.026,26.316
18821,0.124,-0.560,10.079,-0.012,0.006,-0.026,26.316
18831,0.100,-0.522,10.074,-0.012,0.006,-0.026,26.340
18841,0.096,-0.531,10.112,-0.010,0.006,-0.026,26.340
18851,0.072,-0.536,10.083,-0.011,0.006,-0.027,26.273
18861,0.029,-0.522,10.088,-0.012,0.006,-0.027,26.273
18871,0.038,-0.522,10.088,-0.012,0.006,-0.026,26.289
18881,0.053,-0.526,10.102,-0.011,0.005,-0.027,26.289
18891,0.029,-0.536,10.107,-0.012,0.006,-0.027,26.293
18901,0.038,-0.555,10.093,-0.012,0.006,-0.027,26.293
18911,0.062,-0.574,10.112,-0.013,0.006,-0.027,26.301
18921,0.077,-0.574,10.088,-0.013,0.006,-0.027,26.301
18931,0.096,-0.584,10.074,-0.013,0.006,-0.027,26.355
18941,0.091,-0.565,10.069,-0.013,0.006,-0.027,26.355
18951,0.100,-0.550,10.112,-0.012,0.006,-0.026,26.301
18961,0.077,-0.522,10.098,-0.013,0.007,-0.026,26.301
18971,0.067,-0.522,9.997,-0.017,0.009,-0.026,26.301
18981,0.062,-0.526,10.026,-0.013,0.007,-0.027,26.301
18991,0.067,-0.536,10.117,-0.015,0.006,-0.026,26.332
19001,0.062,-0.536,10.189,-0.015,0.004,-0.027,26.332
19011,0.038,-0.531,10.107,-0.020,0.005,-0.028,26.328
19021,0.062,-0.531,10.021,-0.017,0.009,-0.027,26.328
19031,0.033,-0.565,10.083,-0.009,0.009,-0.027,26.289
19041,0.057,-0.555,10.102,-0.009,0.005,-0.027,26.289
19051,0.043,-0.550,10.098,-0.009,0.005,-0.026,26.316
19061,0.077,-0.569,10.064,-0.009,0.006,-0.027,26.316
19071,0.086,-0.565,10.069,-0.005,0.009,-0.027,26.289
19081,0.096,-0.541,10.059,-0.007,0.005,-0.027,26.289
19091,0.096,-0.574,10.074,-0.006,0.005,-0.026,26.324
19101,0.091,-0.565,10.093,-0.004,0.006,-0.026,26.324
19111,0.086,-0.541,10.088,-0.004,0.005,-0.027,26.301
19121,0.053,-0.526,10.083,-0.004,0.006,-0.027,26.301
19131,0.048,-0.502,10.079,-0.001,0.006,-0.026,26.332
19141,0.053,-0.526,10.083,-0.001,0.006,-0.026,26.332
19151,0.033,-0.512,10.093,-0.002,0.005,-0.027,26.309
19161,0.062,-0.507,10.122,-0.005,0.004,-0.027,26.309
19171,0.053,-0.512,10.107,-0.007,0.004,-0.027,26.316
19181,0.077,-0.531,10.083,-0.007,0.006,-0.027,26.316
19191,0.077,-0.531,10.069,-0.010,0.006,-0.027,26.289
19201,0.091,-0.541,10.074,-0.009,0.005,-0.027,26.289
19211,0.081,-0.569,10.079,-0.010,0.005,-0.027,26.305
19221,0.110,-0.555,10.074,-0.011,0.005,-0.027,26.305
19231,0.086,-0.546,10.093,-0.011,0.005,-0.027,26.305
19241,0.081,-0.546,10.098,-0.012,0.006,-0.027,26.305
19251,0.067,-0.546,10.079,-0.012,0.006,-0.026,26.297
19261,0.067,-0.526,10.098,-0.012,0.006,-0.026,26.297
19271,0.057,-0.522,10.074,-0.013,0.005,-0.026,26.332
19281,0.062,-0.536,10.083,-0.012,0.005,-0.026,26.332
19291,0.048,-0.536,10.112,-0.012,0.006,-0.026,26.289
19301,0.053,-0.498,10.064,-0.013,0.006,-0.026,26.289
19311,0.062,-0.522,10.098,-0.012,0.005,-0.027,26.320
19321,0.067,-0.536,10.093,-0.011,0.002,-0.027,26.320
19331,0.081,-0.550,10.098,-0.009,0.005,-0.027,26.277
19341,0.062,-0.550,10.112,-0.007,0.007,-0.026,26.277
19361,0.072,-0.555,10.059,-0.011,0.007,-0.026,26.313
19371,0.057,-0.560,10.035,-0.011,0.006,-0.027,26.313
19381,0.053,-0.526,10.079,-0.010,0.004,-0.027,26.293
19391,0.077,-0.522,10.102,-0.007,0.004,-0.027,26.293
19401,0.086,-0.502,10.107,-0.009,0.005,-0.027,26.328
19411,0.062,-0.517,10.083,-0.010,0.005,-0.027,26.328
19421,0.091,-0.517,10.074,-0.009,0.005,-0.027,26.289
19431,0.096,-0.507,10.107,-0.009,0.005,-0.027,26.289
19441,0.091,-0.522,10.083,-0.011,0.005,-0.027,26.324
19451,0.072,-0.507,10.098,-0.010,0.005,-0.027,26.324
19461,0.048,-0.526,10.083,-0.010,0.005,-0.027,26.293
19471,0.081,-0.536,10.088,-0.009,0.005,-0.027,26.293
19481,0.033,-0.560,10.064,-0.006,0.004,-0.027,26.277
19491,0.048,-0.526,10.102,-0.004,0.004,-0.027,26.277
19501,0.077,-0.546,10.088,-0.004,0.004,-0.027,26.324
19511,0.067,-0.555,10.112,-0.002,0.004,-0.027,26.324
19521,0.081,-0.531,10.126,-0.009,0.005,-0.027,26.316
19531,0.091,-0.536,10.074,-0.011,0.004,-0.027,26.316
19541,0.072,-0.526,10.088,-0.011,0.007,-0.026,26.293
19551,0.048,-0.507,10.079,-0.011,0.004,-0.027,26.293
19561,0.057,-0.536,10.083,-0.010,0.004,-0.028,26.336
19571,0.077,-0.517,10.112,-0.011,0.005,-0.028,26.336
19581,0.072,-0.498,10.102,-0.012,0.005,-0.027,26.293
19591,0.072,-0.512,10.088,-0.011,0.005,-0.027,26.293
19601,0.072,-0.512,10.069,-0.011,0.006,-0.027,26.270
19611,0.053,-0.546,10.083,-0.012,0.006,-0.027,26.270
19621,0.057,-0.541,10.079,-0.012,0.006,-0.027,26.313
19631,0.062,-0.550,10.083,-0.011,0.006,-0.027,26.313
19641,0.067,-0.541,10.069,-0.011,0.007,-0.026,26.301
19651,0.072,-0.541,10.093,-0.011,0.006,-0.026,26.301
19661,0.081,-0.536,10.102,-0.012,0.006,-0.027,26.270
19671,0.081,-0.536,10.088,-0.011,0.006,-0.026,26.270
19681,0.062,-0.517,10.079,-0.011,0.006,-0.024,26.301
19691,0.091,-0.541,10.088,-0.011,0.007,-0.024,26.301
19701,0.053,-0.522,10.074,-0.013,0.007,-0.024,26.289
19711,0.072,-0.502,10.074,-0.012,0.007,-0.026,26.289
19721,0.086,-0.507,10.059,-0.012,0.007,-0.027,26.344
19731,0.105,-0.507,10.074,-0.012,0.006,-0.027,26.344
19741,0.081,-0.517,10.069,-0.012,0.007,-0.027,26.254
19751,0.091,-0.493,10.098,-0.012,0.007,-0.027,26.254
19761,0.077,-0.512,10.102,-0.012,0.007,-0.027,26.289
19771,0.096,-0.526,10.098,-0.013,0.007,-0.027,26.289
19781,0.072,-0.531,10.059,-0.015,0.006,-0.027,26.309
19791,0.072,-0.541,10.059,-0.015,0.006,-0.027,26.309
19801,0.067,-0.550,10.079,-0.015,0.006,-0.027,26.289
19811,0.067,-0.526,10.098,-0.013,0.006,-0.027,26.289
19821,0.057,-0.541,10.088,-0.012,0.005,-0.027,26.293
19831,0.086,-0.546,10.117,-0.013,0.005,-0.026,26.293
19841,0.062,-0.536,10.088,-0.012,0.006,-0.026,26.293
19851,0.062,-0.531,10.083,-0.012,0.005,-0.026,26.293
19861,0.077,-0.531,10.079,-0.012,0.006,-0.026,26.281
19871,0.057,-0.526,10.079,-0.012,0.006,-0.026,26.281
19881,0.077,-0.522,10.069,-0.012,0.004,-0.027,26.297
19891,0.096,-0.517,10.107,-0.011,0.005,-0.027,26.297
19901,0.081,-0.546,10.093,-0.011,0.006,-0.027,26.238
19911,0.053,-0.507,10.064,-0.012,0.006,-0.027,26.238
19921,0.057,-0.512,10.055,-0.012,0.005,-0.027,26.309
19931,0.062,-0.512,10.107,-0.013,0.005,-0.027,26.309
19941,0.053,-0.531,10.098,-0.012,0.006,-0.026,26.262
19951,0.077,-0.536,10.093,-0.011,0.005,-0.027,26.262
19961,0.057,-0.526,10.074,-0.012,0.005,-0.027,26.305
19971,0.077,-0.526,10.083,-0.012,0.005,-0.027,26.305
19981,0.053,-0.531,10.055,-0.012,0.006,-0.026,26.273
19991,0.077,-0.526,10.107,-0.012,0.004,-0.026,26.273
20001,0.077,-0.536,10.117,-0.012,0.005,-0.026,26.281
20011,0.072,-0.522,10.098,-0.012,0.007,-0.027,26.281
20021,0.105,-0.536,10.064,-0.012,0.006,-0.026,26.293
20031,0.077,-0.531,10.069,-0.012,0.006,-0.026,26.293
20041,0.033,-0.536,10.069,-0.012,0.006,-0.026,26.293
20051,0.067,-0.526,10.088,-0.012,0.004,-0.026,26.293
20061,0.081,-0.522,10.122,-0.012,0.005,-0.027,26.258
20071,0.048,-0.536,10.122,-0.012,0.006,-0.027,26.258
20081,0.048,-0.555,10.098,-0.013,0.007,-0.027,26.242
20091,0.053,-0.536,10.074,-0.012,0.007,-0.027,26.242
20101,0.048,-0.517,10.059,-0.012,0.006,-0.027,26.289
20111,0.086,-0.522,10.098,-0.012,0.005,-0.027,26.289
20121,0.077,-0.512,10.122,-0.011,0.006,-0.026,26.273
20131,0.086,-0.493,10.079,-0.011,0.006,-0.027,26.273
20141,0.100,-0.502,10.088,-0.012,0.006,-0.026,26.313
20151,0.086,-0.493,10.069,-0.012,0.006,-0.026,26.313
20161,0.081,-0.493,10.040,-0.011,0.006,-0.027,26.316
20171,0.072,-0.507,10.069,-0.012,0.006,-0.027,26.316
20181,0.072,-0.512,10.107,-0.012,0.004,-0.027,26.332
20191,0.072,-0.502,10.112,-0.012,0.005,-0.027,26.332
20201,0.057,-0.531,10.117,-0.012,0.006,-0.027,26.285
20211,0.038,-0.546,10.102,-0.012,0.006,-0.026,26.285
20221,0.048,-0.546,10.088,-0.012,0.006,-0.026,26.324
20231,0.062,-0.555,10.088,-0.012,0.006,-0.027,26.324
20241,0.057,-0.546,10.088,-0.012,0.006,-0.026,26.305
20251,0.072,-0.541,10.088,-0.012,0.005,-0.027,26.305
20261,0.096,-0.550,10.102,-0.012,0.005,-0.027,26.309
20271,0.091,-0.536,10.093,-0.013,0.006,-0.027,26.309
20281,0.077,-0.522,10.112,-0.011,0.006,-0.026,26.316
20291,0.077,-0.546,10.079,-0.012,0.007,-0.027,26.316
20301,0.067,-0.507,10.102,-0.012,0.006,-0.027,26.277
20311,0.072,-0.531,10.102,-0.012,0.006,-0.026,26.277
20321,0.067,-0.522,10.098,-0.012,0.005,-0.027,26.281
20331,0.062,-0.498,10.079,-0.012,0.006,-0.027,26.281
20341,0.086,-0.502,10.102,-0.013,0.006,-0.026,26.309
20351,0.096,-0.522,10.074,-0.013,0.006,-0.026,26.309
20361,0.086,-0.498,10.079,-0.012,0.006,-0.027,26.305
20371,0.053,-0.502,10.088,-0.012,0.006,-0.026,26.305
20381,0.072,-0.536,10.088,-0.013,0.006,-0.027,26.297
20391,0.077,-0.536,10.079,-0.013,0.005,-0.027,26.297
20401,0.067,-0.546,10.102,-0.012,0.006,-0.026,26.297
20411,0.038,-0.546,10.079,-0.012,0.006,-0.026,26.297
20421,0.062,-0.536,10.098,-0.011,0.006,-0.026,26.289
20431,0.057,-0.531,10.074,-0.012,0.006,-0.027,26.289
20441,0.072,-0.522,10.093,-0.012,0.005,-0.027,26.309
20451,0.081,-0.526,10.088,-0.012,0.005,-0.027,26.309
20461,0.081,-0.502,10.083,-0.011,0.006,-0.027,26.285
20471,0.072,-0.517,10.093,-0.012,0.006,-0.026,26.285
20481,0.077,-0.502,10.093,-0.012,0.006,-0.027,26.285
20491,0.091,-0.502,10.107,-0.012,0.006,-0.027,26.285
20501,0.081,-0.517,10.093,-0.012,0.006,-0.027,26.270
20511,0.053,-0.526,10.093,-0.012,0.007,-0.027,26.270
20521,0.062,-0.517,10.093,-0.012,0.007,-0.027,26.293
20531,0.077,-0.522,10.064,-0.012,0.006,-0.027,26.293
20541,0.067,-0.522,10.083,-0.012,0.007,-0.027,26.309
20551,0.077,-0.526,10.079,-0.012,0.007,-0.026,26.309
20561,0.057,-0.526,10.059,-0.013,0.007,-0.026,26.316
20581,0.086,-0.531,10.059,-0.016,0.009,-0.027,26.289
20591,0.072,-0.546,10.026,-0.015,0.007,-0.027,26.305
20601,0.038,-0.536,10.122,-0.015,0.007,-0.027,26.305
20611,0.057,-0.517,10.064,-0.015,0.005,-0.027,26.293
20621,0.053,-0.522,10.107,-0.012,0.007,-0.026,26.293
20631,0.072,-0.531,10.083,-0.015,0.006,-0.027,26.250
20641,0.091,-0.531,10.088,-0.016,0.006,-0.027,26.250
20651,0.081,-0.541,10.131,-0.016,0.006,-0.027,26.277
20661,0.081,-0.536,10.035,-0.017,0.009,-0.026,26.277
20671,0.057,-0.531,10.122,-0.016,0.007,-0.026,26.328
20681,0.072,-0.550,10.055,-0.017,0.007,-0.026,26.328
20691,0.067,-0.550,10.083,-0.013,0.009,-0.027,26.301
20701,0.072,-0.536,10.059,-0.015,0.005,-0.026,26.301
20711,0.086,-0.555,10.083,-0.013,0.006,-0.027,26.305
20721,0.062,-0.536,10.093,-0.012,0.006,-0.028,26.305
20731,0.048,-0.531,10.107,-0.012,0.006,-0.027,26.266
20741,0.053,-0.522,10.002,-0.013,0.006,-0.027,26.266
20751,0.057,-0.541,10.098,-0.013,0.005,-0.028,26.301
20761,0.072,-0.541,10.203,-0.013,0.004,-0.028,26.301
20771,0.067,-0.531,10.112,-0.013,0.012,-0.026,26.285
20781,0.062,-0.507,10.055,-0.013,0.009,-0.026,26.285
20791,0.057,-0.541,10.064,-0.013,0.006,-0.026,26.234
20801,0.081,-0.512,10.055,-0.012,0.007,-0.026,26.234
20811,0.072,-0.526,10.074,-0.013,0.006,-0.027,26.289
20821,0.077,-0.541,10.083,-0.013,0.005,-0.027,26.289
20831,0.072,-0.541,10.126,-0.012,0.005,-0.027,26.254
20841,0.091,-0.541,10.131,-0.013,0.005,-0.027,26.254
20851,0.086,-0.541,10.040,-0.013,0.006,-0.027,26.297
20861,0.072,-0.512,10.040,-0.013,0.006,-0.027,26.297
20871,0.062,-0.536,10.112,-0.013,0.006,-0.027,26.238
20881,0.081,-0.517,10.074,-0.013,0.005,-0.027,26.238
20891,0.053,-0.512,10.093,-0.012,0.009,-0.026,26.289
20901,0.067,-0.536,10.083,-0.011,0.007,-0.024,26.289
20911,0.057,-0.512,10.074,-0.011,0.006,-0.026,26.254
20921,0.062,-0.517,10.098,-0.011,0.006,-0.027,26.254
20931,0.062,-0.541,10.074,-0.011,0.005,-0.027,26.320
20941,0.062,-0.522,10.074,-0.011,0.005,-0.027,26.320
20951,0.053,-0.546,10.088,-0.011,0.005,-0.027,26.273
20961,0.067,-0.565,10.098,-0.011,0.005,-0.027,26.273
20971,0.057,-0.565,10.069,-0.012,0.005,-0.027,26.316
20981,0.072,-0.555,10.107,-0.011,0.006,-0.027,26.316
20991,0.091,-0.546,10.083,-0.012,0.006,-0.027,26.309
21001,0.120,-0.517,10.131,-0.011,0.007,-0.026,26.309
21011,0.057,-0.531,10.055,-0.011,0.011,-0.026,26.277
21021,0.081,-0.498,10.016,-0.012,0.006,-0.026,26.277
21031,0.081,-0.502,10.088,-0.012,0.006,-0.027,26.262
21041,0.091,-0.522,10.098,-0.013,0.006,-0.028,26.262
21051,0.067,-0.522,10.079,-0.013,0.006,-0.027,26.289
21061,0.057,-0.526,10.141,-0.012,0.007,-0.028,26.289
21071,0.033,-0.541,10.117,-0.012,0.007,-0.028,26.281
21081,0.038,-0.565,10.083,-0.012,0.009,-0.027,26.281
21091,0.067,-0.579,10.074,-0.012,0.006,-0.026,26.281
21101,0.077,-0.574,10.059,-0.011,0.005,-0.026,26.281
21111,0.091,-0.550,10.012,-0.012,0.005,-0.026,26.258
21121,0.110,-0.536,10.150,-0.007,0.002,-0.027,26.258
21131,0.144,-0.512,10.016,-0.010,0.005,-0.026,26.281
21141,0.120,-0.502,10.117,-0.009,0.006,-0.027,26.281
21151,0.105,-0.483,10.146,-0.012,0.006,-0.027,26.285
21161,0.081,-0.493,10.064,-0.012,0.006,-0.027,26.285
21171,0.019,-0.493,10.064,-0.013,0.009,-0.027,26.316
21181,0.019,-0.531,10.112,-0.015,0.006,-0.027,26.316
21191,0.029,-0.531,10.117,-0.013,0.006,-0.026,26.320
21201,0.029,-0.541,10.069,-0.013,0.006,-0.026,26.320
21211,0.043,-0.550,10.122,-0.013,0.006,-0.026,26.309
21221,0.062,-0.574,10.055,-0.013,0.006,-0.026,26.309
21231,0.081,-0.541,10.088,-0.013,0.005,-0.026,26.336
21241,0.115,-0.560,10.136,-0.013,0.006,-0.026,26.336
21251,0.129,-0.546,10.069,-0.015,0.006,-0.027,26.305
21261,0.086,-0.550,10.083,-0.015,0.009,-0.026,26.305
21271,0.067,-0.565,10.093,-0.015,0.007,-0.026,26.316
21281,0.053,-0.531,10.074,-0.017,0.007,-0.024,26.316
21291,0.043,-0.512,10.045,-0.017,0.010,-0.024,26.281
21301,0.043,-0.502,10.141,-0.017,0.006,-0.026,26.281
21311,0.019,-0.498,10.083,-0.021,0.006,-0.024,26.297
21321,0.096,-0.488,10.126,-0.026,0.007,-0.033,26.297
21331,0.043,-0.507,10.040,-0.034,0.002,-0.026,26.289
21341,0.081,-0.517,10.146,-0.020,0.012,-0.024,26.289
21351,0.120,-0.550,10.093,-0.018,0.005,-0.027,26.324
21361,0.120,-0.536,10.079,-0.012,0.004,-0.028,26.324
21371,0.053,-0.536,10.045,-0.012,0.011,-0.027,26.305
21381,0.062,-0.555,10.059,-0.016,0.004,-0.028,26.305
21391,0.057,-0.593,10.136,-0.012,0.005,-0.028,26.293
21401,0.043,-0.569,10.083,-0.012,0.009,-0.027,26.293
21411,0.024,-0.565,10.016,-0.017,0.004,-0.027,26.273
21421,0.062,-0.565,10.102,-0.012,0.006,-0.027,26.273
21431,0.057,-0.546,10.098,-0.013,0.006,-0.026,26.285
21441,0.081,-0.512,10.031,-0.015,0.005,-0.026,26.285
21451,0.062,-0.512,10.098,-0.012,0.006,-0.027,26.297
21461,0.072,-0.507,10.169,-0.011,0.005,-0.027,26.297
21471,0.057,-0.512,10.059,-0.013,0.007,-0.027,26.289
21481,0.072,-0.526,10.074,-0.011,0.007,-0.027,26.289
21491,0.081,-0.502,10.093,-0.011,0.004,-0.028,26.309
21501,0.067,-0.536,10.107,-0.007,0.006,-0.027,26.309
21511,0.086,-0.531,10.059,-0.011,0.005,-0.027,26.301
21521,0.062,-0.555,10.083,-0.012,0.004,-0.026,26.301
21531,0.057,-0.569,10.088,-0.011,0.006,-0.027,26.305
21541,0.077,-0.574,10.050,-0.013,0.005,-0.027,26.305
21551,0.067,-0.565,10.064,-0.012,0.006,-0.027,26.320
21561,0.048,-0.584,10.126,-0.013,0.005,-0.027,26.320
21571,0.048,-0.579,10.055,-0.013,0.005,-0.027,26.293
21581,0.043,-0.550,10.107,-0.012,0.006,-0.027,26.293
21591,0.053,-0.541,10.040,-0.015,0.005,-0.027,26.258
21601,0.043,-0.531,10.107,-0.013,0.006,-0.027,26.258
21611,0.067,-0.531,10.122,-0.012,0.006,-0.027,26.270
21621,0.081,-0.517,10.098,-0.012,0.005,-0.027,26.270
21631,0.057,-0.488,10.093,-0.012,0.006,-0.027,26.313
21641,0.072,-0.522,10.040,-0.013,0.005,-0.027,26.313
21651,0.086,-0.512,10.093,-0.012,0.004,-0.027,26.285
21661,0.100,-0.531,10.107,-0.011,0.005,-0.027,26.285
21671,0.086,-0.526,10.083,-0.010,0.006,-0.026,26.289
21681,0.072,-0.541,10.122,-0.010,0.005,-0.027,26.289
21691,0.062,-0.541,10.064,-0.012,0.006,-0.026,26.293
21701,0.048,-0.536,10.088,-0.009,0.006,-0.027,26.293
21711,0.024,-0.555,10.107,-0.011,0.005,-0.026,26.316
21721,0.048,-0.565,10.074,-0.011,0.005,-0.026,26.316
21731,0.033,-0.555,10.122,-0.010,0.005,-0.027,26.289
21741,0.062,-0.536,10.088,-0.012,0.005,-0.027,26.289
21751,0.053,-0.550,10.098,-0.011,0.006,-0.027,26.289
21761,0.091,-0.546,10.083,-0.011,0.006,-0.027,26.289
21771,0.091,-0.522,10.102,-0.010,0.006,-0.027,26.262
21791,0.062,-0.512,10.079,-0.011,0.005,-0.027,26.328
21801,0.077,-0.531,10.102,-0.009,0.004,-0.028,26.309
21811,0.057,-0.531,10.069,-0.011,0.005,-0.028,26.309
21821,0.072,-0.517,10.079,-0.010,0.005,-0.028,26.328
21831,0.048,-0.536,10.074,-0.010,0.005,-0.028,26.328
21841,0.086,-0.536,10.093,-0.010,0.006,-0.028,26.297
21851,0.091,-0.536,10.112,-0.011,0.006,-0.028,26.297
21861,0.043,-0.536,10.093,-0.013,0.005,-0.028,26.281
21871,0.043,-0.541,10.074,-0.012,0.006,-0.028,26.281
21881,0.043,-0.541,10.079,-0.012,0.006,-0.028,26.297
21891,0.077,-0.560,10.107,-0.011,0.005,-0.027,26.297
21901,0.067,-0.546,10.093,-0.012,0.005,-0.028,26.305
21911,0.086,-0.565,10.088,-0.012,0.007,-0.028,26.305
21921,0.072,-0.536,10.074,-0.012,0.006,-0.027,26.305
21931,0.057,-0.536,10.088,-0.012,0.006,-0.027,26.305
21941,0.072,-0.526,10.088,-0.011,0.006,-0.027,26.266
21951,0.062,-0.522,10.098,-0.012,0.006,-0.027,26.266
21961,0.062,-0.526,10.098,-0.012,0.005,-0.028,26.320
